1693014125773623|Primary Card|1
1693012055786250|Primary Card|1
1693017493163533|Primary Card|1
1693015337315152|Primary Card|1
1693017668116639|Primary Card|1
1693012915035823|Primary Card|1
1693018445334362|Primary Card|1
1693017080160793|Primary Card|1
1693015864837784|Primary Card|1
1693018662335092|Primary Card|1
1693015955870447|Primary Card|1
1693016344843574|Primary Card|1
1693019010127538|Primary Card|1
1693014678689887|Primary Card|1
1693018918251424|Primary Card|1
1693013893809445|Primary Card|1
1693016645080223|Primary Card|1
1693012209612501|Primary Card|1
1693017954697136|Primary Card|1
1693016027888946|Primary Card|1
1693019787537919|Primary Card|1
1693018432391102|Primary Card|1
1693014161289765|Primary Card|1
1693012114688208|Primary Card|1
1693017720798614|Primary Card|1
1693015375740584|Primary Card|1
1693014025876807|Primary Card|1
1693011589510103|Primary Card|1
1693018285368694|Primary Card|1
1693011538553204|Primary Card|1
1693011760550514|Primary Card|1
1693016732559980|Primary Card|1
1693017840031235|Primary Card|1
1693015232059418|Primary Card|1
1693019461971210|Primary Card|1
1693016595084084|Primary Card|1
1693017552918017|Primary Card|1
1693018104714847|Primary Card|1
1693011969886511|Primary Card|1
1693010179025829|Primary Card|1
1693017711586986|Primary Card|1
1693015582672950|Primary Card|1
1693010838209830|Primary Card|1
1693018743802664|Primary Card|1
1693010931507023|Primary Card|1
1693018901316358|Primary Card|1
1693014723409125|Primary Card|1
1693012619824324|Primary Card|1
1693011433286231|Primary Card|1
1693019390627941|Primary Card|1
1693017036694275|Primary Card|1
1693015304476987|Primary Card|1
1693019409027182|Primary Card|1
1693011490718555|Primary Card|1
1693011883639301|Primary Card|1
1693019946737103|Primary Card|1
1693010387861114|Primary Card|1
1693012528952042|Primary Card|1
1693019457132629|Primary Card|1
1693018609273141|Primary Card|1
1693018471617250|Primary Card|1
1693018371228612|Primary Card|1
1693018987084623|Primary Card|1
1693012289970795|Primary Card|1
1693017395743069|Primary Card|1
1693011012894769|Primary Card|1
1693017110412578|Primary Card|1
1693010603393306|Primary Card|1
1693015087386262|Primary Card|1
1693012139554187|Primary Card|1
1693010837294726|Primary Card|1
1693019522345255|Primary Card|1
1693013453377452|Primary Card|1
1693013317662834|Primary Card|1
1693015837847621|Primary Card|1
1693015440764668|Primary Card|1
1693016794619201|Primary Card|1
1693019788889665|Primary Card|1
1693017444155208|Primary Card|1
1693012435617571|Primary Card|1
1693010136465332|Primary Card|1
1693014746279109|Primary Card|1
1693012359533713|Primary Card|1
1693015839518733|Primary Card|1
1693019734734759|Primary Card|1
1693010730609541|Primary Card|1
1693018924743448|Primary Card|1
1693018241409988|Primary Card|1
1693019512069659|Primary Card|1
1693015012973564|Primary Card|1
1693016636333169|Primary Card|1
1693014519442025|Primary Card|1
1693016916590918|Primary Card|1
1693068833676957|Primary Card|1
1694013851688004|Primary Card|1
1694015073380641|Primary Card|1
1694010204996514|Primary Card|1
1694011613898804|Primary Card|1
1694017518166783|Primary Card|1
1694013229172582|Primary Card|1
1694014084905017|Primary Card|1
1694011167266440|Primary Card|1
1694013872707650|Primary Card|1
1694017924045118|Primary Card|1
1694018608083680|Primary Card|1
1694014307774372|Primary Card|1
1694023919335894|Primary Card|1
1694020434263080|Primary Card|1
1694028480747252|Primary Card|1
1694021815555516|Primary Card|1
1694024768589029|Primary Card|1
1694021303457803|Primary Card|1
1694021810411194|Primary Card|1
1694028935569541|Primary Card|1
1694022883615745|Primary Card|1
1694021830986449|Primary Card|1
1694021732676353|Primary Card|1
1694025270182005|Primary Card|1
1694021016886579|Primary Card|1
1694020810673472|Primary Card|1
1694023841549844|Primary Card|1
1694029222474254|Primary Card|1
1695017142046913|Primary Card|1
1695015077585376|Primary Card|1
1695013718907414|Primary Card|1
1695019395010125|Primary Card|1
1695019237364979|Primary Card|1
1695014005853345|Primary Card|1
1695017350941102|Primary Card|1
1695011693899283|Primary Card|1
1695013769930455|Primary Card|1
1695010099382613|Primary Card|1
1695017443749207|Primary Card|1
1695017938739879|Primary Card|1
1695012507202953|Primary Card|1
1695019330739457|Primary Card|1
1695010344954794|Primary Card|1
1695015826052207|Primary Card|1
1695018590389342|Primary Card|1
1695018427161104|Primary Card|1
1695011381119549|Primary Card|1
1695016804356842|Primary Card|1
1695016707262543|Primary Card|1
1695010264300846|Primary Card|1
1695017881777934|Primary Card|1
1695011281476007|Primary Card|1
1695019896780796|Primary Card|1
1695018304262488|Primary Card|1
1695010808342767|Primary Card|1
1695014851554641|Primary Card|1
1695012490213355|Primary Card|1
1695013162944418|Primary Card|1
1695017237396108|Primary Card|1
1695016317409773|Primary Card|1
1695019847411913|Primary Card|1
1695010537547157|Primary Card|1
1695018715778338|Primary Card|1
1695014092765469|Primary Card|1
1695017666601754|Primary Card|1
1695019059634947|Primary Card|1
1695010597192563|Primary Card|1
1695011435859850|Primary Card|1
1695015517175549|Primary Card|1
1695017746505132|Primary Card|1
1695010835610350|Primary Card|1
1695016791406543|Primary Card|1
1695017175032525|Primary Card|1
1695010583242745|Primary Card|1
1695019646141364|Primary Card|1
1695012783317293|Primary Card|1
1695010034265402|Primary Card|1
1695017570119273|Primary Card|1
1695018724782867|Primary Card|1
1695019599560487|Primary Card|1
1695014131542523|Primary Card|1
1695011006380948|Primary Card|1
1695018938676681|Primary Card|1
1695018155291693|Primary Card|1
1695017967856578|Primary Card|1
1695013685632169|Primary Card|1
1695015210755647|Primary Card|1
1695016949254522|Primary Card|1
1695016148765559|Primary Card|1
1695010040243039|Primary Card|1
1695012808997962|Primary Card|1
1695016311117380|Primary Card|1
1695015381896931|Primary Card|1
1695018149528424|Primary Card|1
1695011958404167|Primary Card|1
1695017188719233|Primary Card|1
1695012962018050|Primary Card|1
1695013744475212|Primary Card|1
1695014563767978|Primary Card|1
1695019408844288|Primary Card|1
1695014608175575|Primary Card|1
1695016083834527|Primary Card|1
1695019841390865|Primary Card|1
1695015149795482|Primary Card|1
1695010890201970|Primary Card|1
1695015565047137|Primary Card|1
1695018051528701|Primary Card|1
1695010697458484|Primary Card|1
1695016867130969|Primary Card|1
1695018852333665|Primary Card|1
1695015837931829|Primary Card|1
1695010796954946|Primary Card|1
1695016186527895|Primary Card|1
1695010058105492|Primary Card|1
1695010580212808|Primary Card|1
1695014985107118|Primary Card|1
1695013615193142|Primary Card|1
1695019241751336|Primary Card|1
1695016634175867|Primary Card|1
1695019472085693|Primary Card|1
1695015310849183|Primary Card|1
1695018394946396|Primary Card|1
1695011938635260|Primary Card|1
1695018778795153|Primary Card|1
1695016803566292|Primary Card|1
1695018910134899|Primary Card|1
1695013449924548|Primary Card|1
1695012899184090|Primary Card|1
1695011190140074|Primary Card|1
1695016195343524|Primary Card|1
1695019730482757|Primary Card|1
1695011261139286|Primary Card|1
1695015308999354|Primary Card|1
1695010465471222|Primary Card|1
1695016052983636|Primary Card|1
1695010868801983|Primary Card|1
1695016259292757|Primary Card|1
1695016812790826|Primary Card|1
1695012835453369|Primary Card|1
1695016589575202|Primary Card|1
1695016842077517|Primary Card|1
1695010643285627|Primary Card|1
1695010873813239|Primary Card|1
1695015831258914|Primary Card|1
1695012716668788|Primary Card|1
1695010404045822|Primary Card|1
1695018551793730|Primary Card|1
1695010605490736|Primary Card|1
1695010826914928|Primary Card|1
1695017027213737|Primary Card|1
1695012862664482|Primary Card|1
1695010048631391|Primary Card|1
1695013591889697|Primary Card|1
1695017540640762|Primary Card|1
1695018943370502|Primary Card|1
1695018389834961|Primary Card|1
1695019240338788|Primary Card|1
1695012952448960|Primary Card|1
1695014547896539|Primary Card|1
1695010407585634|Primary Card|1
1695012541855493|Primary Card|1
1695013113228713|Primary Card|1
1695011530435242|Primary Card|1
1695014387672131|Primary Card|1
1695019253538050|Primary Card|1
1695015342720782|Primary Card|1
1695014972903263|Primary Card|1
1695017663902577|Primary Card|1
1695010515549019|Primary Card|1
1695014220847908|Primary Card|1
1695014784091257|Primary Card|1
1695015206394526|Primary Card|1
1695013557338242|Primary Card|1
1695018138978457|Primary Card|1
1695019320472358|Primary Card|1
1695015895321236|Primary Card|1
1695013979703734|Primary Card|1
1695013263282882|Primary Card|1
1695016584924298|Primary Card|1
1695016706047515|Primary Card|1
1695012986934027|Primary Card|1
1695017961529502|Primary Card|1
1695017667581013|Primary Card|1
1695014877337005|Primary Card|1
1695015816093393|Primary Card|1
1695016545176491|Primary Card|1
1695011294116160|Primary Card|1
1695013215761488|Primary Card|1
1695013629690570|Primary Card|1
1695018538678822|Primary Card|1
1695010511265503|Primary Card|1
1695017135142729|Primary Card|1
1695011927872361|Primary Card|1
1695015777053949|Primary Card|1
1695014157655225|Primary Card|1
1695011862886608|Primary Card|1
1695014764052170|Primary Card|1
1695010200026877|Primary Card|1
1695016243864398|Primary Card|1
1695014984551274|Primary Card|1
1695017999738471|Primary Card|1
1695015245308859|Primary Card|1
1695012902386989|Primary Card|1
1695016432899338|Primary Card|1
1695019306511278|Primary Card|1
1695010995251680|Primary Card|1
1695015352142273|Primary Card|1
1695011407832638|Primary Card|1
1695013360917901|Primary Card|1
1695017076019142|Primary Card|1
1695013199436024|Primary Card|1
1695018135700086|Primary Card|1
1695011501840362|Primary Card|1
1695012601909982|Primary Card|1
1695010332203154|Primary Card|1
1695012220613023|Primary Card|1
1695012166501976|Primary Card|1
1695015458896863|Primary Card|1
1695018821926060|Primary Card|1
1695010660093607|Primary Card|1
1695015404638377|Primary Card|1
1695018610432593|Primary Card|1
1695016044957094|Primary Card|1
1695018266804269|Primary Card|1
1695012075992605|Primary Card|1
1695010080052274|Primary Card|1
1695014267613122|Primary Card|1
1695016117956312|Primary Card|1
1695017520873326|Primary Card|1
1695013417204949|Primary Card|1
1695010203980179|Primary Card|1
1695012358059098|Primary Card|1
1695012204917226|Primary Card|1
1695017185266337|Primary Card|1
1695012356598907|Primary Card|1
1695012394091055|Primary Card|1
1695016733319242|Primary Card|1
1695013498322503|Primary Card|1
1695013824089867|Primary Card|1
1695012158037625|Primary Card|1
1695011287729383|Primary Card|1
1695010104510802|Primary Card|1
1695019200040275|Primary Card|1
1695011883360419|Primary Card|1
1695010599544571|Primary Card|1
1695018998553911|Primary Card|1
1695010022781592|Primary Card|1
1695012685775366|Primary Card|1
1695019455692432|Primary Card|1
1695014394193212|Primary Card|1
1695013667878293|Primary Card|1
1695014964829468|Primary Card|1
1695016995972480|Primary Card|1
1695011678742938|Primary Card|1
1695015996028227|Primary Card|1
1695014256042416|Primary Card|1
1695011367381196|Primary Card|1
1695011075681663|Primary Card|1
1695011417373334|Primary Card|1
1695011080841245|Primary Card|1
1695013686693798|Primary Card|1
1695013438265101|Primary Card|1
1695010831921827|Primary Card|1
1695013846016229|Primary Card|1
1695015639420518|Primary Card|1
1695019139152506|Primary Card|1
1695013906526885|Primary Card|1
1695012623714709|Primary Card|1
1695017586302996|Primary Card|1
1695015514153002|Primary Card|1
1695012139986007|Primary Card|1
1695013218733831|Primary Card|1
1695010529790807|Primary Card|1
1695018715345047|Primary Card|1
1695038062393234|Primary Card|1
1695037125520734|Primary Card|1
1695031075252356|Primary Card|1
1695034139433418|Primary Card|1
1695039622790836|Primary Card|1
1695036357113564|Primary Card|1
1695031087798339|Primary Card|1
1695038799337702|Primary Card|1
1695037404621591|Primary Card|1
1695035724153568|Primary Card|1
1695034823853756|Primary Card|1
1695030494194470|Primary Card|1
1695031610658638|Primary Card|1
1695032974705676|Primary Card|1
1695037999372006|Primary Card|1
1695036198577704|Primary Card|1
1695037637525221|Primary Card|1
1695051992091398|Primary Card|1
1696019985381448|Primary Card|1
1696026081116537|Primary Card|1
1698033963663618|Primary Card|1
1699114967767818|Primary Card|1
1699116273657278|Primary Card|1
1699115515319903|Primary Card|1
1699113835040291|Primary Card|1
1699118235487034|Primary Card|1
1699111877431121|Primary Card|1
1699143802011520|Primary Card|1
1699151880923250|Primary Card|1
1699152765540516|Primary Card|1
1699154154140080|Primary Card|1
1699160919718060|Primary Card|1
1699165946466211|Primary Card|1
1699165244853359|Primary Card|1
1693017810350839|Primary Card|1
1693016808945857|Primary Card|1
1693013147306735|Primary Card|1
1695018725162853|Primary Card|1
1695018926460437|Primary Card|1
1695013342410934|Primary Card|1
1695036984336471|Primary Card|1
1695038235139795|Primary Card|1
1695036010534347|Primary Card|1
1693014464512939|Primary Card|1
1693013105384989|Primary Card|1
1693012620906482|Primary Card|1
1693014564945948|Primary Card|1
1693013198862180|Primary Card|1
1693014488889834|Primary Card|1
1693010375784542|Primary Card|1
1693011131418656|Primary Card|1
1693019922331830|Primary Card|1
1693019490149283|Primary Card|1
1693012186509761|Primary Card|1
1693016151513393|Primary Card|1
1693016928978341|Primary Card|1
1693019881602957|Primary Card|1
1693012453103710|Primary Card|1
1693018331494437|Primary Card|1
1693016789006273|Primary Card|1
1693018432499988|Primary Card|1
1693014952672179|Primary Card|1
1693017491686774|Primary Card|1
1693013471040678|Primary Card|1
1693017510611852|Primary Card|1
1693014240713009|Primary Card|1
1693014247602395|Primary Card|1
1693010562248939|Primary Card|1
1693015142944733|Primary Card|1
1693011980631219|Primary Card|1
1694013280405079|Primary Card|1
1694021029889636|Primary Card|1
1694020326238406|Primary Card|1
1695018468493580|Primary Card|1
1695010816303819|Primary Card|1
1695018277422119|Primary Card|1
1695014424401700|Primary Card|1
1695015478106467|Primary Card|1
1695013743442999|Primary Card|1
1695012727456397|Primary Card|1
1695012868748461|Primary Card|1
1695014238782584|Primary Card|1
1695016731480855|Primary Card|1
1695014706111092|Primary Card|1
1695015181132016|Primary Card|1
1695018227560349|Primary Card|1
1695018671486512|Primary Card|1
1695018954923900|Primary Card|1
1695014652481689|Primary Card|1
1695016773407915|Primary Card|1
1695010174169984|Primary Card|1
1695011684915262|Primary Card|1
1695018441234341|Primary Card|1
1695012678968614|Primary Card|1
1695014522750032|Primary Card|1
1695011506257232|Primary Card|1
1695017714891316|Primary Card|1
1695012775678538|Primary Card|1
1695014656293320|Primary Card|1
1695010630453204|Primary Card|1
1695016311175214|Primary Card|1
1695010019354833|Primary Card|1
1695019540856877|Primary Card|1
1695015466538465|Primary Card|1
1695010997488207|Primary Card|1
1695012733705662|Primary Card|1
1695014663736782|Primary Card|1
1695013811653121|Primary Card|1
1695019578486845|Primary Card|1
1695012779685364|Primary Card|1
1695012032845870|Primary Card|1
1695011247465276|Primary Card|1
1695012088024206|Primary Card|1
1695018916009772|Primary Card|1
1695011868368577|Primary Card|1
1695015310482241|Primary Card|1
1695015774660753|Primary Card|1
1695017751899669|Primary Card|1
1695019730687637|Primary Card|1
1695014106333262|Primary Card|1
1695014266571289|Primary Card|1
1695014337930134|Primary Card|1
1695012990195631|Primary Card|1
1695016906905991|Primary Card|1
1695017798570349|Primary Card|1
1695012669428909|Primary Card|1
1695016209770035|Primary Card|1
1695018386409304|Primary Card|1
1695019203564990|Primary Card|1
1695011214312923|Primary Card|1
1695016546082664|Primary Card|1
1695011037377806|Primary Card|1
1695018958907743|Primary Card|1
1695012645993000|Primary Card|1
1695019258083664|Primary Card|1
1695018948275565|Primary Card|1
1695019717124919|Primary Card|1
1695011162410794|Primary Card|1
1695011169598369|Primary Card|1
1695018169143294|Primary Card|1
1695016534914126|Primary Card|1
1695019497687630|Primary Card|1
1695017432916098|Primary Card|1
1695010008137223|Primary Card|1
1695017103738912|Primary Card|1
1695010765464034|Primary Card|1
1695016552154837|Primary Card|1
1695012559876167|Primary Card|1
1695018397485848|Primary Card|1
1695039875393700|Primary Card|1
1691017036094882|Primary Card|1
1691019915910253|Primary Card|1
1691019278466745|Primary Card|1
1691011522454908|Primary Card|1
1691029220752969|Primary Card|1
1693010531482437|Primary Card|1
1693013602756044|Primary Card|1
1693010418500343|Primary Card|1
1693019262991664|Primary Card|1
1693010088839880|Primary Card|1
1693016378488080|Primary Card|1
1693017838488504|Primary Card|1
1693010625800338|Primary Card|1
1693014965244354|Primary Card|1
1693013179089100|Primary Card|1
1693010506128817|Primary Card|1
1693016210152969|Primary Card|1
1693019935932749|Primary Card|1
1693010036092657|Primary Card|1
1693013838098575|Primary Card|1
1693010606210184|Primary Card|1
1693016378096628|Primary Card|1
1693015069630638|Primary Card|1
1693012844231212|Primary Card|1
1693010127618402|Primary Card|1
1693017165154513|Primary Card|1
1693017097519304|Primary Card|1
1693014779941054|Primary Card|1
1693015813784921|Primary Card|1
1693011371862092|Primary Card|1
1693017956650398|Primary Card|1
1693018076104654|Primary Card|1
1693018977342635|Primary Card|1
1693017181687959|Primary Card|1
1693010182399997|Primary Card|1
1693019153391388|Primary Card|1
1693018743245500|Primary Card|1
1693016623811870|Primary Card|1
1693010151729299|Primary Card|1
1693019038891727|Primary Card|1
1693019838382091|Primary Card|1
1693011430544046|Primary Card|1
1693014890748222|Primary Card|1
1693010897848668|Primary Card|1
1693013268655969|Primary Card|1
1693019138409222|Primary Card|1
1693016893646923|Primary Card|1
1693016903787642|Primary Card|1
1693018031385422|Primary Card|1
1693013858179289|Primary Card|1
1693019153382676|Primary Card|1
1693012938503500|Primary Card|1
1693018735428668|Primary Card|1
1693013791117529|Primary Card|1
1693016132323938|Primary Card|1
1693013873424363|Primary Card|1
1693017704243876|Primary Card|1
1693012287999325|Primary Card|1
1693013254213047|Primary Card|1
1693013832029477|Primary Card|1
1693016193896954|Primary Card|1
1693017474608795|Primary Card|1
1693016865053678|Primary Card|1
1693015921269740|Primary Card|1
1693015534558240|Primary Card|1
1693017822894691|Primary Card|1
1693018375542232|Primary Card|1
1694016535896620|Primary Card|1
1694019971401475|Primary Card|1
1694017240102635|Primary Card|1
1694027385699428|Primary Card|1
1694024899253685|Primary Card|1
1694029653110062|Primary Card|1
1695015254003219|Primary Card|1
1695011336409201|Primary Card|1
1695012870648469|Primary Card|1
1695016469436376|Primary Card|1
1695012588986706|Primary Card|1
1695018626086938|Primary Card|1
1695014385170294|Primary Card|1
1695016012398024|Primary Card|1
1695019989467426|Primary Card|1
1695012323940026|Primary Card|1
1695013872050548|Primary Card|1
1695011050130546|Primary Card|1
1695017231415375|Primary Card|1
1695013773787719|Primary Card|1
1695019224251528|Primary Card|1
1695017749276384|Primary Card|1
1695015731614257|Primary Card|1
1695013336830071|Primary Card|1
1695012685563895|Primary Card|1
1695014152029228|Primary Card|1
1695015860503248|Primary Card|1
1695013109103532|Primary Card|1
1695016259843278|Primary Card|1
1695019301061097|Primary Card|1
1695010007593608|Primary Card|1
1695012764493659|Primary Card|1
1695016523909236|Primary Card|1
1695016392671172|Primary Card|1
1695015473437214|Primary Card|1
1695013098555007|Primary Card|1
1695018389282039|Primary Card|1
1695014842170085|Primary Card|1
1695016316972680|Primary Card|1
1695010986394788|Primary Card|1
1695013076743021|Primary Card|1
1695013581364867|Primary Card|1
1695014148662314|Primary Card|1
1695010558556954|Primary Card|1
1695014770544889|Primary Card|1
1695016028701104|Primary Card|1
1695013798963881|Primary Card|1
1695010162012006|Primary Card|1
1695013635019475|Primary Card|1
1695015242213763|Primary Card|1
1695014303079270|Primary Card|1
1695016185029695|Primary Card|1
1695017113166567|Primary Card|1
1695013774847405|Primary Card|1
1695019789269402|Primary Card|1
1695013947883394|Primary Card|1
1695014596354661|Primary Card|1
1695013175843490|Primary Card|1
1695016091858138|Primary Card|1
1695016670789837|Primary Card|1
1695011172420254|Primary Card|1
1695017631603562|Primary Card|1
1695013000024902|Primary Card|1
1695017470534076|Primary Card|1
1695014749797998|Primary Card|1
1695015798366924|Primary Card|1
1695017034454076|Primary Card|1
1695019224749323|Primary Card|1
1695017016587919|Primary Card|1
1695015864090408|Primary Card|1
1695019134368685|Primary Card|1
1695013494560858|Primary Card|1
1695013615471852|Primary Card|1
1695010248842665|Primary Card|1
1695017641524485|Primary Card|1
1695012958675657|Primary Card|1
1695010883215227|Primary Card|1
1695015334185689|Primary Card|1
1695010927848645|Primary Card|1
1695019948115280|Primary Card|1
1695018128977527|Primary Card|1
1695019428666257|Primary Card|1
1695010995219133|Primary Card|1
1695019656924600|Primary Card|1
1695019792153049|Primary Card|1
1695014512415091|Primary Card|1
1695012181583041|Primary Card|1
1695014849657720|Primary Card|1
1695012588669070|Primary Card|1
1695011348023297|Primary Card|1
1695018092590827|Primary Card|1
1695017982494389|Primary Card|1
1695010507412804|Primary Card|1
1695012930655694|Primary Card|1
1695018850362187|Primary Card|1
1695015436472878|Primary Card|1
1695010259473939|Primary Card|1
1695013230766702|Primary Card|1
1695010253359209|Primary Card|1
1695011905991993|Primary Card|1
1695016220788198|Primary Card|1
1695016337716660|Primary Card|1
1695011192536246|Primary Card|1
1695016565125394|Primary Card|1
1695016262192366|Primary Card|1
1695018909218695|Primary Card|1
1695018561296062|Primary Card|1
1695015391003270|Primary Card|1
1695016208026942|Primary Card|1
1695015144134018|Primary Card|1
1695013465890516|Primary Card|1
1695016335236117|Primary Card|1
1695012409387761|Primary Card|1
1695019493115834|Primary Card|1
1695013217643270|Primary Card|1
1695011797974099|Primary Card|1
1695014979031258|Primary Card|1
1695016897008011|Primary Card|1
1695010985781324|Primary Card|1
1695014523675816|Primary Card|1
1695011865028406|Primary Card|1
1695019810896850|Primary Card|1
1695012780404912|Primary Card|1
1695018217046358|Primary Card|1
1695013612462573|Primary Card|1
1695018474466877|Primary Card|1
1695018244307054|Primary Card|1
1695017292183508|Primary Card|1
1695019826059204|Primary Card|1
1695011065383254|Primary Card|1
1695013299418286|Primary Card|1
1695010212101411|Primary Card|1
1695018599721487|Primary Card|1
1695017463838450|Primary Card|1
1695019289677641|Primary Card|1
1695019229926249|Primary Card|1
1695011243330557|Primary Card|1
1695016882742384|Primary Card|1
1695012947589498|Primary Card|1
1695014688149326|Primary Card|1
1695037122345465|Primary Card|1
1695037609080684|Primary Card|1
1695038075568475|Primary Card|1
1695036165610819|Primary Card|1
1695030135157472|Primary Card|1
1695039455345153|Primary Card|1
1695036270301817|Primary Card|1
1695032172754336|Primary Card|1
1695038348241520|Primary Card|1
1695032542663290|Primary Card|1
1695042319999645|Primary Card|1
1696021436885126|Primary Card|1
1699112491348964|Primary Card|1
1699119753543083|Primary Card|1
1699119913949311|Primary Card|1
1699116077189064|Primary Card|1
